indexID,ticker,porgFullName,secShortName,exchangeCD,tradeDate,preCloseIndex,openIndex,lowestIndex,highestIndex,closeIndex,turnoverVol,turnoverValue,CHG,CHGPct
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-03-25,2176.554,2170.78,2164.669,2191.491,2174.44,8687751000,67548473561.0,-2.114,-0.000971
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-03-26,2174.44,2181.231,2165.217,2186.078,2171.047,5827617600,50116023097.0,-3.393,-0.00156
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-03-27,2171.047,2168.344,2146.916,2186.893,2155.707,7127513200,62175860350.0,-15.34,-0.007066
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-03-28,2155.707,2154.515,2144.584,2172.668,2151.965,7008607300,60123341093.0,-3.742,-0.001736
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-03-31,2151.965,2156.054,2134.422,2165.254,2146.305,5545748800,48105020054.0,-5.66,-0.00263
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-04-01,2146.305,2143.717,2141.151,2170.095,2163.115,4886640300,43659064291.0,16.81,0.007832
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-04-02,2163.115,2166.067,2164.008,2182.683,2180.727,6503925700,56777151867.0,17.612,0.008142
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-04-03,2180.727,2188.642,2160.747,2196.138,2165.008,7153603200,57708859685.0,-15.719,-0.007208
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-04-04,2165.008,2157.982,2155.277,2186.154,2185.472,4794588800,43912624261.0,20.464,0.009452
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-04-08,2185.472,2179.92,2178.905,2243.97,2237.316,9721911700,85692893370.0,51.844,0.023722
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-04-09,2237.316,2239.791,2228.994,2246.793,2238.62,6635726800,61178630422.0,1.304,0.000583
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-04-10,2238.62,2241.452,2229.515,2290.742,2273.761,11454540500,101616815025.0,35.141,0.015698
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-04-11,2273.761,2269.565,2261.133,2281.105,2270.666,9061589700,86154853765.0,-3.095,-0.001361
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-04-14,2270.666,2267.943,2255.456,2275.83,2268.613,6226499800,60254151500.0,-2.053,-0.000904
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-04-15,2268.613,2261.411,2225.685,2261.474,2229.463,6821813000,62599115638.0,-39.15,-0.017257
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-04-16,2229.463,2223.468,2221.153,2245.315,2232.526,5167801000,47770218198.0,3.063,0.001374
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-04-17,2232.526,2238.779,2221.954,2241.622,2224.803,4833362800,45096433749.0,-7.723,-0.003459
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-04-18,2224.803,2215.879,2203.047,2228.77,2224.479,5075799500,45709617096.0,-0.324,-0.000146
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-04-21,2224.479,2209.942,2186.755,2231.707,2187.248,5627828000,51856112765.0,-37.231,-0.016737
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-04-22,2187.248,2184.017,2165.075,2196.849,2196.795,5709469400,52351993061.0,9.547,0.004365
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-04-23,2196.795,2191.231,2187.388,2205.594,2194.668,4776353100,45191150830.0,-2.127,-0.000968
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-04-24,2194.668,2192.769,2186.763,2209.454,2190.474,4505891100,41927012945.0,-4.194,-0.001911
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-04-25,2190.474,2195.815,2167.64,2201.712,2167.826,6024538300,52092022381.0,-22.648,-0.010339
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-04-28,2167.826,2165.773,2132.695,2171.385,2134.969,6048518700,49998809829.0,-32.857,-0.015157
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-04-29,2134.969,2134.413,2131.783,2159.379,2158.47,4820493100,41550353157.0,23.501,0.011008
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-04-30,2158.47,2158.762,2153.124,2164.175,2158.659,4533462400,39493022295.0,0.189,8.8e-05
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-05-05,2158.659,2152.59,2131.232,2161.703,2156.47,4934407300,41470449799.0,-2.189,-0.001014
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-05-06,2156.47,2151.388,2150.112,2173.618,2157.328,4808651900,41486451628.0,0.858,0.000398
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-05-07,2157.328,2151.472,2136.99,2153.723,2137.316,4460747000,37751019661.0,-20.012,-0.009276
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-05-08,2137.316,2132.036,2128.318,2168.206,2135.496,4833245200,40729772017.0,-1.82,-0.000852
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-05-09,2135.496,2138.84,2120.595,2141.559,2133.911,4918113500,40242745273.0,-1.585,-0.000742
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-05-12,2133.911,2150.313,2139.483,2184.332,2180.054,8347256000,66275508636.0,46.143,0.021624
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-05-13,2180.054,2180.059,2167.767,2185.046,2174.852,6491251800,50241276089.0,-5.202,-0.002386
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-05-14,2174.852,2175.094,2168.997,2184.221,2172.372,4851420600,39214123931.0,-2.48,-0.00114
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-05-15,2172.372,2169.278,2142.338,2171.453,2144.084,4673403200,38938529216.0,-28.288,-0.013022
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-05-16,2144.084,2143.926,2132.186,2150.5,2145.952,4225319700,34987586802.0,1.868,0.000871
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-05-19,2145.952,2139.362,2105.713,2139.362,2115.143,4289360700,37135950607.0,-30.809,-0.014357
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-05-20,2115.143,2124.708,2110.72,2131.567,2115.771,3729968300,31576339037.0,0.628,0.000297
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-05-21,2115.771,2106.762,2096.514,2136.1,2135.905,3894604200,32246807970.0,20.134,0.009516
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-05-22,2135.905,2134.087,2128.858,2160.909,2130.868,4625273600,39227549718.0,-5.037,-0.002358
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-05-23,2130.868,2130.775,2128.663,2148.583,2148.414,3762310500,32420020159.0,17.546,0.008234
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-05-26,2148.414,2161.892,2147.445,2165.421,2155.976,3955065600,37788482728.0,7.562,0.00352
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-05-27,2155.976,2154.395,2145.752,2160.027,2147.28,3589717100,32374256462.0,-8.696,-0.004033
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-05-28,2147.28,2147.467,2142.007,2171.172,2169.352,5005626000,45627619375.0,22.072,0.010279
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-05-29,2169.352,2171.26,2154.925,2178.092,2155.164,4489155600,41076912680.0,-14.188,-0.00654
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-05-30,2155.164,2156.381,2146.218,2166.907,2156.464,4392386300,39769199791.0,1.3,0.000603
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-06-03,2156.464,2157.64,2149.291,2168.995,2149.918,4198295400,37906226058.0,-6.546,-0.003036
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-06-04,2149.918,2149.407,2117.313,2149.452,2128.274,4181724900,35607022812.0,-21.644,-0.010067
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-06-05,2128.274,2126.607,2123.524,2150.93,2150.602,3647742400,33050774675.0,22.328,0.010491
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-06-06,2150.602,2149.214,2123.98,2149.783,2134.716,3573805800,32415599488.0,-15.886,-0.007387
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-06-09,2134.716,2128.225,2126.665,2153.903,2134.281,3931106000,35326732064.0,-0.435,-0.000204
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-06-10,2134.281,2138.671,2132.447,2161.526,2161.268,5050790200,44416141206.0,26.987,0.012645
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-06-11,2161.268,2156.151,2152.08,2163.61,2160.766,4256371800,37311080748.0,-0.502,-0.000232
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-06-12,2160.766,2156.761,2148.413,2160.988,2153.41,4302584300,37252041741.0,-7.356,-0.003404
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-06-13,2153.41,2150.987,2150.569,2183.645,2176.242,5925287600,51765511450.0,22.832,0.010603
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-06-16,2176.242,2176.438,2174.277,2196.343,2191.855,6329687500,56904298384.0,15.613,0.007174
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-06-17,2191.855,2185.681,2168.445,2185.681,2169.674,4993366500,46244977817.0,-22.181,-0.01012
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-06-18,2169.674,2169.252,2158.497,2172.549,2160.239,4946389700,42538095511.0,-9.435,-0.004349
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-06-19,2160.239,2161.426,2119.498,2166.407,2126.907,5316264500,46029744918.0,-33.332,-0.01543
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-06-20,2126.907,2124.963,2120.807,2137.034,2136.729,4239371900,35425712925.0,9.822,0.004618
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-06-23,2136.729,2137.926,2132.454,2147.227,2134.11,4117925800,37112428752.0,-2.619,-0.001226
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-06-24,2134.11,2131.686,2130.292,2145.213,2144.821,4016435600,38778505304.0,10.711,0.005019
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-06-25,2144.821,2141.726,2126.035,2141.726,2133.371,3766610000,33809315524.0,-11.45,-0.005338
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-06-26,2133.371,2135.156,2134.891,2151.114,2149.076,4435116600,40601836632.0,15.705,0.007362
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-06-27,2149.076,2146.374,2138.927,2159.526,2150.258,5272289600,45525673947.0,1.182,0.00055
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-06-30,2150.258,2152.306,2152.306,2168.221,2165.118,5430418800,50277570814.0,14.86,0.006911
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-07-01,2165.118,2169.199,2157.133,2171.15,2164.559,5332310000,49936284309.0,-0.559,-0.000258
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-07-02,2164.559,2163.998,2155.609,2171.51,2170.867,5968550100,53273658927.0,6.308,0.002914
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-07-03,2170.867,2169.003,2164.843,2184.964,2180.192,6369069000,56024939299.0,9.325,0.004296
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-07-04,2180.192,2180.445,2174.073,2183.798,2178.695,5285110600,47990033413.0,-1.497,-0.000687
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-07-07,2178.695,2178.546,2171.083,2186.202,2176.289,5024233400,47663876919.0,-2.406,-0.001104
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-07-08,2176.289,2174.828,2163.359,2180.778,2180.473,5074359900,46017266874.0,4.184,0.001923
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-07-09,2180.473,2178.135,2148.26,2178.51,2148.71,6202204600,58980248398.0,-31.763,-0.014567
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-07-10,2148.71,2146.601,2139.522,2151.774,2142.847,5573249700,50931668887.0,-5.863,-0.002729
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-07-11,2142.847,2136.317,2134.795,2154.735,2148.009,6137427400,51551825645.0,5.162,0.002409
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-07-14,2148.009,2149.542,2145.278,2171.902,2171.758,6615886300,60467088864.0,23.749,0.011056
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-07-15,2171.758,2170.089,2165.206,2176.272,2174.976,7181569400,64304875149.0,3.218,0.001482
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-07-16,2174.976,2172.824,2166.774,2183.248,2170.868,8156023000,61126054498.0,-4.108,-0.001889
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-07-17,2170.868,2166.831,2147.084,2166.932,2157.068,5945356800,46354646289.0,-13.8,-0.006357
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-07-18,2157.068,2147.663,2145.446,2176.325,2164.144,6547329500,53758919136.0,7.076,0.00328
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-07-21,2164.144,2164.223,2158.955,2171.94,2166.295,5417226000,47731629577.0,2.151,0.000994
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-07-22,2166.295,2162.436,2162.236,2197.592,2192.698,7854258300,66806114430.0,26.403,0.012188
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-07-23,2192.698,2191.394,2190.555,2210.282,2197.833,8421387200,69177998063.0,5.135,0.002342
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-07-24,2197.833,2199.833,2199.833,2239.815,2237.015,11943553400,99964367602.0,39.182,0.017828
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-07-25,2237.015,2243.067,2239.066,2260.89,2260.454,9897283800,81994560081.0,23.439,0.010478
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-07-28,2260.454,2272.383,2272.383,2331.472,2323.897,17986933300,145277424291.0,63.443,0.028066
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-07-29,2323.897,2326.038,2316.217,2342.77,2331.369,13426964100,112176546316.0,7.472,0.003215
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-07-30,2331.369,2324.69,2316.058,2339.038,2322.011,12302283200,103362308865.0,-9.358,-0.004014
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-07-31,2322.011,2321.967,2316.585,2350.551,2350.251,11098776900,93135566963.0,28.24,0.012162
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-08-01,2350.251,2341.227,2328.966,2371.5,2329.402,12631739000,106125190266.0,-20.849,-0.008871
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-08-04,2329.402,2336.63,2332.138,2375.62,2375.62,11671375400,101301888277.0,46.218,0.019841
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-08-05,2375.62,2376.797,2353.795,2380.774,2369.353,11186178900,97906971246.0,-6.267,-0.002638
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-08-06,2369.353,2358.206,2334.334,2371.667,2363.221,11634182900,96681298733.0,-6.132,-0.002588
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-08-07,2363.221,2363.608,2326.268,2369.204,2327.457,11672921000,94254453994.0,-35.764,-0.015134
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-08-08,2327.457,2329.184,2319.288,2339.27,2331.134,8673969400,72605666133.0,3.677,0.00158
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-08-11,2331.134,2338.008,2337.014,2367.004,2365.349,9160117100,82973900360.0,34.215,0.014677
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-08-12,2365.349,2361.17,2344.716,2361.17,2357.052,9182260800,82973769642.0,-8.297,-0.003508
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-08-13,2357.052,2358.459,2335.694,2370.513,2358.901,11044778900,94185266458.0,1.849,0.000784
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-08-14,2358.901,2357.198,2334.08,2363.18,2335.945,9796949300,84251435869.0,-22.956,-0.009732
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-08-15,2335.945,2337.985,2333.123,2366.902,2360.635,9359254600,81888217001.0,24.69,0.01057
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-08-18,2360.635,2366.272,2361.197,2379.804,2374.562,10450955400,90148909855.0,13.927,0.0059
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-08-19,2374.562,2378.886,2358.965,2379.474,2374.768,11585002000,102742759960.0,0.206,8.7e-05
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-08-20,2374.768,2371.649,2360.837,2375.475,2366.14,10128808800,91374802730.0,-8.628,-0.003633
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-08-21,2366.14,2365.731,2333.299,2367.46,2354.244,10069021100,92192063269.0,-11.896,-0.005028
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-08-22,2354.244,2352.316,2350.986,2368.457,2365.364,8982393800,85642463757.0,11.12,0.004723
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-08-25,2365.364,2367.019,2338.455,2367.606,2342.863,9737371700,85182493960.0,-22.501,-0.009513
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-08-26,2342.863,2339.6,2317.184,2350.391,2324.092,9384422200,83135033150.0,-18.771,-0.008012
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-08-27,2324.092,2323.79,2322.885,2336.737,2327.595,6767622100,62448675179.0,3.503,0.001507
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-08-28,2327.595,2328.059,2309.639,2336.363,2311.278,7049065500,66195966855.0,-16.317,-0.00701
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-08-29,2311.278,2317.304,2313.262,2338.774,2338.287,6321142300,58359967752.0,27.009,0.011686
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-09-01,2338.287,2340.925,2338.53,2355.552,2355.317,7732087000,73362240553.0,17.03,0.007283
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-09-02,2355.317,2359.862,2349.949,2387.655,2386.46,11443673300,106925790139.0,31.143,0.013222
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-09-03,2386.46,2389.694,2389.679,2414.26,2408.838,12973420400,123629189433.0,22.378,0.009377
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-09-04,2408.838,2411.934,2404.082,2427.297,2426.224,11127229800,108294703239.0,17.386,0.007218
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-09-05,2426.224,2433.174,2427.987,2450.634,2449.259,13355176400,123349320057.0,23.035,0.009494
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-09-09,2449.259,2452.227,2437.078,2454.893,2445.224,11819434400,107795213548.0,-4.035,-0.001647
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-09-10,2445.224,2435.593,2422.646,2437.081,2432.433,10917551700,97472682969.0,-12.791,-0.005231
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-09-11,2432.433,2430.678,2417.269,2461.473,2423.454,13298258300,127203381658.0,-8.979,-0.003691
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-09-12,2423.454,2418.752,2412.622,2438.358,2438.358,10916017000,96625765409.0,14.904,0.00615
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-09-15,2438.358,2433.001,2418.959,2439.254,2437.189,12224715900,112507690398.0,-1.169,-0.000479
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-09-16,2437.189,2440.339,2386.98,2442.924,2388.765,18674279100,147250169859.0,-48.424,-0.019869
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-09-17,2388.765,2395.361,2379.091,2405.371,2401.326,12526902800,98039470145.0,12.561,0.005258
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-09-18,2401.326,2396.379,2389.622,2414.946,2408.664,11592637600,92105332013.0,7.338,0.003056
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-09-19,2408.664,2409.313,2402.313,2430.149,2425.211,10181357700,88221038707.0,16.547,0.00687
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-09-22,2425.211,2419.326,2374.108,2419.326,2378.92,10224087000,88958056522.0,-46.291,-0.019087
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-09-23,2378.92,2379.521,2379.521,2402.482,2399.462,8403334100,75463683722.0,20.542,0.008635
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-09-24,2399.462,2391.419,2387.07,2443.978,2441.864,14271353000,120389934642.0,42.402,0.017671
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-09-25,2441.864,2453.423,2429.587,2462.668,2436.965,13866189100,119612625726.0,-4.899,-0.002006
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-09-26,2436.965,2430.81,2420.5,2439.65,2437.2,10029949400,87757377938.0,0.235,9.6e-05
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-09-29,2437.2,2443.91,2435.61,2453.67,2447.8,12340172700,111463779824.0,10.6,0.004349
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-09-30,2447.8,2452.17,2444.2,2454.89,2450.99,11580422900,101906558841.0,3.19,0.001303
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-10-08,2450.99,2460.87,2445.27,2478.38,2478.38,12195360400,116500107810.0,27.39,0.011175
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-10-09,2478.38,2480.2,2461.11,2488.11,2481.96,13792392000,120752628433.0,3.58,0.001444
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-10-10,2481.96,2472.1,2457.68,2482.14,2466.79,14763430700,121924973049.0,-15.17,-0.006112
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-10-13,2466.79,2457.41,2430.55,2460.39,2454.95,13159336200,112784478808.0,-11.84,-0.0048
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-10-14,2454.95,2451.09,2436.34,2467.9,2446.56,12739370500,106356643094.0,-8.39,-0.003418
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-10-15,2446.56,2444.54,2431.19,2465.5,2463.87,13580188200,114837290107.0,17.31,0.007075
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-10-16,2463.87,2448.97,2441.82,2480.3,2444.4,15816660300,128340525473.0,-19.47,-0.007902
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-10-17,2444.4,2443.22,2410.4,2456.11,2441.73,13275998800,112685625525.0,-2.67,-0.001092
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-10-20,2441.73,2448.45,2441.9,2456.62,2454.71,9143540100,84843604900.0,12.98,0.005316
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-10-21,2454.71,2453.41,2432.55,2459.26,2433.39,9624191200,86622201933.0,-21.32,-0.008685
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-10-22,2433.39,2434.89,2417.56,2447.47,2418.64,8865619300,82251744245.0,-14.75,-0.006062
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-10-23,2418.64,2415.44,2392.53,2424.66,2395.94,10349183900,86045452830.0,-22.7,-0.009385
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-10-24,2395.94,2397.85,2385.73,2404.99,2390.71,7497486900,65601225156.0,-5.23,-0.002183
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-10-27,2390.71,2377.54,2361.68,2377.54,2368.83,7386244700,65956480803.0,-21.88,-0.009152
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-10-28,2368.83,2373.16,2373.16,2416.77,2416.65,10152305500,90529903107.0,47.82,0.020187
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-10-29,2416.65,2423.81,2415.7,2461.27,2451.38,15858406200,134541723619.0,34.73,0.014371
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-10-30,2451.38,2450.36,2443.76,2474.38,2468.93,18962635300,139157358014.0,17.55,0.007159
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-10-31,2468.93,2473.5,2466.5,2512.19,2508.33,23917241200,181604617039.0,39.4,0.015958
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-11-03,2508.33,2515.82,2502.06,2524.17,2512.55,20580122800,151406835108.0,4.22,0.001682
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-11-04,2512.55,2511.04,2498.61,2517.46,2513.17,21824700500,155291882550.0,0.62,0.000247
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-11-05,2513.17,2516.87,2499.23,2519.4,2503.45,19049186200,146130895120.0,-9.72,-0.003868
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-11-06,2503.45,2505.17,2482.98,2510.99,2506.07,14965111700,118839203631.0,2.62,0.001047
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-11-07,2506.07,2508.77,2489.42,2541.55,2502.15,20876091100,176868665325.0,-3.92,-0.001564
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-11-10,2502.15,2529.83,2514.71,2565.73,2565.73,22659973500,187612569248.0,63.58,0.02541
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-11-11,2565.73,2578.44,2532.57,2602.37,2558.61,32371165600,265840509803.0,-7.12,-0.002775
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-11-12,2558.61,2545.4,2539.6,2594.32,2594.32,18468626100,157847382809.0,35.71,0.013957
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-11-13,2594.32,2597.39,2567.46,2607.52,2579.75,21981561500,192985452900.0,-14.57,-0.005616
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-11-14,2579.75,2569.21,2557.67,2581.93,2581.09,16504996500,145409933865.0,1.34,0.000519
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-11-17,2581.09,2613.51,2565.94,2614.09,2567.1,15847809500,147724645089.0,-13.99,-0.00542
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-11-18,2567.1,2565.27,2534.93,2570.21,2541.42,14294135600,124246649435.0,-25.68,-0.010004
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-11-19,2541.42,2538.23,2531.32,2550.5,2537.22,12214697400,113031721938.0,-4.2,-0.001653
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-11-20,2537.22,2528.78,2522.84,2545.47,2537.1,10614986400,98145538650.0,-0.12,-4.7e-05
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-11-21,2537.1,2537.54,2530.03,2585.36,2583.46,15102813900,143750813260.0,46.36,0.018273
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2014-11-24,2583.46,2614.16,2602.94,2667.67,2649.26,27983972000,264974912281.0,65.8,0.02547
